author_key,author_name,cover_edition_key,cover_i,ebook_access,edition_count,first_publish_year,has_fulltext,ia,ia_collection,key,language,public_scan_b,title,lending_edition_s,lending_identifier_s,series_key,series_name,series_position,subtitle,id_standard_ebooks,id_project_gutenberg,id_wikisource,id_librivox,genre
"['OL18928A', 'OL76889A', 'OL67141A', 'OL794876A', 'OL50694A', 'OL57938A', 'OL450788A', 'OL402789A', 'OL63258A', 'OL21093A', 'OL9144774A', 'OL133457A', 'OL9144776A', 'OL24137A', 'OL254706A', 'OL22736A', 'OL16934A', 'OL1329087A', 'OL1836313A', 'OL107593A', 'OL22098A', 'OL18524A', 'OL333978A', 'OL86757A', 'OL2631008A', 'OL476175A', 'OL376370A', 'OL3665032A', 'OL3141150A', 'OL2689875A', 'OL53103A', 'OL114411A', 'OL26681A', 'OL7820166A', 'OL160918A', 'OL31827A', 'OL3203500A', 'OL33146A', 'OL24461A', 'OL62912A', 'OL554155A', 'OL113574A', 'OL29388A', 'OL294424A', 'OL1140179A', 'OL9144779A', 'OL124778A', 'OL9144780A', 'OL1858215A', 'OL33452A', 'OL1992970A', 'OL28127A', 'OL68149A', 'OL4280600A', 'OL591204A', 'OL2399792A', 'OL1070041A', 'OL538087A', 'OL24981A', 'OL26783A', 'OL558099A', 'OL683896A', 'OL70343A', 'OL32293A', 'OL1391432A', 'OL2588771A', 'OL126394A', 'OL20646A', 'OL785191A', 'OL2448140A', 'OL25342A', 'OL608235A', 'OL21207A', 'OL7344211A']","['Jorge Luis Borges', 'Silvina Ocampo', 'Adolfo Bioy Casares', 'Ryūnosuke Akutagawa', 'Thomas Bailey Aldrich', 'Леонид Николаевич Андреев', 'John Aubrey', 'J. G. Ballard', 'Sir Max Beerbohm', 'Ambrose Bierce', ""Ah'med Ech Chiruani"", 'Léon Bloy', 'Delia Ingenieros', 'Ray Bradbury', 'Tor Åge Bringsværd', 'Martin Buber', 'Richard Francis Burton', 'Arturo Cancela', 'Pilar de Lusarreta', 'Thomas Carlyle', 'Lewis Carroll', 'Gilbert Keith Chesterton', 'Zhuangzi', 'Jean Cocteau', 'Julio Cortázar', 'Santiago Dabove', 'Alexandra David-Néel', 'Lord Edward Dunsay', 'Macedonio Fernandez', 'James George Frazer', 'Elena Garro', 'Herbert Allen Giles', 'Nathaniel Hawthorne', 'I. A. Ireland', 'W. W. Jacobs', 'James Joyce', 'Don Juan Manuel', 'Franz Kafka', 'Rudyard Kipling', 'Leopoldo Lugones', 'Arthur Machen', 'Walter De la Mare', 'Guy de Maupassant', 'Edwin Morgan', 'H. A. Murena', 'Niu Chiao', 'Papini, Giovanni', 'Carlos Peralta', 'Barry Perowne', 'Petronius', 'Manuel Peyrou', 'Edgar Allan Poe', 'Pu Songling', 'François Rabelais', 'Saki', 'May Sinclair', 'Walter W. Skeat', 'Olaf Stapledon', 'Emanuel Swedenborg', 'Лев Толстой', 'B. Traven', 'Tsʻao, Hsüeh-chʻin.', ""Auguste comte de Villiers de L'Isle-Adam"", 'Voltaire', 'Evelyn Waugh', 'Edward Lucas White', 'Juan Rodolfo Wilcock', 'Oscar Wilde', 'Richard Wilhelm', 'G. Willoughby-Meade', 'Mary Shelley', ""Wu Cheng'en"", 'William Butler Yeats', 'Jose Zorilla']",OL24240650M,10832253.0,borrowable,16,1940.0,True,"['bookoffantasy00jorg', 'bookoffantasy0000borg', 'antologadelali00borg', 'bwb_P8-BAU-695', 'isbn_9785830100410', 'bookoffantasy00borg', 'bookoffantasy0000unse']","['americana', 'binghamton-ol', 'cua-ol', 'inlibrary', 'internetarchivebooks', 'johnshopkins-ol', 'occidentalcollegelibrary-ol', 'printdisabled', 'rochester-ol', 'trent_university', 'uni-ol']",/works/OL16538128W,"['spa', 'rus', 'eng']",False,Antología de la literatura fantástica,OL2060683M,bookoffantasy00jorg,,,,,,,,,fantasy
['OL29240A'],['Patricia A. McKillip'],OL22005203M,10104099.0,borrowable,12,1976.0,True,['riddlemasterofhe00mcki'],"['americana', 'inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL92495W,['eng'],False,The Riddle-Master of Hed  (Riddle-Master #1),OL24218409M,riddlemasterofhe00mcki,,,,,,,,,fantasy
['OL14424823A'],['Fantasy Dog'],,,no_ebook,39,2017.0,False,,,/works/OL40181064W,['eng'],False,Dog,,,,,,,,,,,fantasy
"['OL3096157A', 'OL7895967A']","['Kieron Gillen', 'Stephanie Hans']",OL32876596M,11508750.0,no_ebook,3,2019.0,False,,,/works/OL21337705W,['eng'],False,"Die, Vol. 1",,,,,,Fantasy Heartbreaker,,,,,fantasy
['OL7387659A'],['Stephanie Garber'],OL45269989M,13124827.0,no_ebook,9,2023.0,False,,,/works/OL33364737W,['eng'],False,A Curse for True Love,,,,,,,,,,,fantasy
['OL658677A'],['Seymour Fisher'],OL5306201M,7163377.0,borrowable,3,1973.0,True,['femaleorgasm00seym'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL3749849W,"['eng', 'fre']",False,The female orgasm,OL5306201M,femaleorgasm00seym,,,,,,,,,fantasy
['OL3013300A'],"['SFX, Fantasy']",OL8965644M,897683.0,no_ebook,1,2006.0,False,,,/works/OL8815506W,['eng'],False,Lost In Another Realm,,,,,,,,,,,fantasy
['OL2632012A'],['Lynn LaFleur'],OL26473422M,8210290.0,printdisabled,7,2009.0,True,['forbiddenfantasi0000lafl'],"['internetarchivebooks', 'printdisabled']",/works/OL17896077W,['eng'],False,Forbidden fantasies,,,,,,,,,,,fantasy
['OL2703408A'],['Elisabetta Dami'],OL32259343M,10888634.0,no_ebook,5,2021.0,False,,,/works/OL24361285W,"['spa', 'dut', 'cat', 'eng']",False,Kingdom of Fantasy #14,,,['OL327627L'],['The Kingdom of Fantasy'],['14'],,,,,,fantasy
['OL9181607A'],['Felix Ode'],OL41649238M,13161909.0,no_ebook,181,2019.0,False,,,/works/OL29982992W,['ger'],False,Grand Fantasy Designs - Notes,,,,,,,,,,,fantasy
['OL714657A'],['太宰 治'],OL14777080M,9321848.0,borrowable,3,1993.0,True,['bluebambootaleso00daza'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL3923950W,['eng'],False,Blue bamboo,OL14777080M,bluebambootaleso00daza,,,,tales of fantasy and romance,,,,,fantasy
['OL392861A'],['Damon J. Reinagle'],OL795346M,716672.0,borrowable,7,1995.0,True,"['drawmagicalfanta0000rein', 'drawsportsfigure0000rein', 'drawrein00rein']","['americana', 'bpljordan-ol', 'cnusd-ol', 'delawarecountydistrictlibrary', 'delawarecountydistrictlibrary-ol', 'inlibrary', 'internetarchivebooks', 'library_of_atlantis', 'openlibrary-d-ol', 'printdisabled']",/works/OL2689125W,['eng'],False,Draw,OL3955971M,drawmagicalfanta0000rein,,,,,,,,,fantasy
['OL7484395A'],['Axie Oh'],,11980866.0,no_ebook,8,2022.0,False,,,/works/OL25219259W,['eng'],False,The Girl Who Fell Beneath the Sea,,,,,,,,,,,fantasy
['OL8007707A'],['Edward Page Mitchell'],,,no_ebook,61,2020.0,False,,,/works/OL22013210W,['eng'],False,Sci-Fi and Fantasy Stories from 'the Sun' Illustrated,,,,,,,,,,,fantasy
['OL24856A'],['Gene Wolfe'],OL5053787M,4469170.0,printdisabled,9,1975.0,True,"['peace00gene', 'peace0000wolf']","['internetarchivebooks', 'printdisabled']",/works/OL14871978W,"['eng', 'und']",False,Peace,,,,,,,,,,,fantasy
['OL7613554A'],['Gillian Anderson'],OL57736031M,15154199.0,no_ebook,4,2024.0,False,,,/works/OL37927709W,['eng'],False,Want,,,,,,,,,,,fantasy
['OL343157A'],['Charles Stross'],OL3305753M,524394.0,printdisabled,6,2004.0,True,"['familytrade00stro_0', 'familytrade00stro']","['internetarchivebooks', 'printdisabled']",/works/OL2465673W,['eng'],False,The family trade,,,,,,,,,,,fantasy
['OL589683A'],['Sherrilyn Kenyon'],OL9593163M,185095.0,printdisabled,1,2006.0,True,['fantasylover00keny'],"['americana', 'delawarecountydistrictlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL3521994W,['eng'],False,"Fantasy Lover (Dark-Hunter, Prequel)",,,,,,,,,,,fantasy
['OL25161A'],['Orson Scott Card'],OL388867M,8303036.0,borrowable,13,1984.0,True,"['enchantementroma0000card', 'encantamientoenc0000card_2nded', 'enchantment00card', 'enchantment00card_0']","['americana', 'cnusd-ol', 'delawarecountydistrictlibrary', 'delawarecountydistrictlibrary-ol', 'goffstownlibrary-ol', 'inlibrary', 'internetarchivebooks', 'library_of_atlantis', 'phillipsacademy-preview', 'printdisabled', 'stmaryscountylibrary']",/works/OL49481W,"['eng', 'fre', 'spa']",False,Enchantment,OL32769947M,enchantementroma0000card,,,,,,,,,fantasy
['OL24396A'],['Kenneth Oppel'],OL7730863M,438592.0,printdisabled,20,1999.0,True,"['firewing0000oppe_p5q2', 'firewing0000oppe_g6w3', 'firewing0000oppe', 'firewing0000oppe_q1y3', 'firewing00oppe', 'isbn_9780002393027']","['internetarchivebooks', 'printdisabled']",/works/OL19333W,"['fre', 'afr', 'eng']",False,Firewing,,,,,,,,,,,fantasy
['OL19880A'],['Anne McCaffrey'],OL21619941M,11882293.0,borrowable,29,1979.0,True,"['lestamboursdeper0000mcca', 'dragondrumsharpe00anne', 'dragondrums0000mcca', 'dragondrums0000mcca_f5l2', 'isbn_9780783885063', 'dragondrums0000mcca_p9q9', 'dragondrums00mcca']","['americana', 'delawarecountydistrictlibrary', 'inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL73375W,"['fre', 'eng']",False,Dragondrums,OL8889823M,lestamboursdeper0000mcca,,,,,,,,,fantasy
"['OL2630038A', 'OL1604887A', 'OL1432654A', 'OL26165A', 'OL359235A', 'OL3831144A', 'OL446486A', 'OL1430285A', 'OL392053A', 'OL7308161A', 'OL382982A', 'OL2827537A', 'OL19807A', 'OL19981A', 'OL234532A', 'OL20651A', 'OL1388816A', 'OL7034935A', 'OL32745A', 'OL7480894A', 'OL19038A', 'OL6936749A', 'OL3160661A', 'OL3100999A', 'OL7509066A', 'OL237718A', 'OL3035406A', 'OL1425196A']","['Jonathan Strahan', 'Ted Chiang', 'Elizabeth Bear', 'Peter S. Beagle', 'Jeff VanderMeer', 'Paolo Bacigalupi', 'Ian McDonald', 'Holly Black', 'John Kessel', 'Paul McAuley', 'Garth Nix', 'Holly Phillips', 'Stephen Baxter', 'Stephen King', 'Robert Reed', 'Joan Aiken', 'Margo Lanagan', 'Ted Kosmatka', 'Kij Johnson', 'Rachel Swirsky', 'Greg Egan', 'Hannu Rajaniemi', 'Maureen F. McHugh', 'M. Rickert', 'M. Rickert', 'Richard Bowes', 'Ken Scholes', 'Kelly Link']",OL26002539M,8567038.0,printdisabled,2,2009.0,True,['bestscienceficti00jona_0'],"['internetarchivebooks', 'printdisabled']",/works/OL17420127W,['eng'],False,"The Best Science Fiction and Fantasy of the Year, Volume Three",,,,,,,,,,,fantasy
['OL1385427A'],['Christine Feehan'],OL24265927M,6414678.0,borrowable,12,2009.0,True,"['jagerinderdammer0000feeh', 'darkslayercarpat00feeh', 'darkslayercarpat0000feeh', 'darkslayer0000feeh']","['americana', 'delawarecountydistrictlibrary', 'inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL5683839W,"['eng', 'ger']",False,Dark Slayer,OL35331845M,jagerinderdammer0000feeh,,,,,,,,,fantasy
['OL765755A'],['Clifford D. Simak'],OL12991721M,3347783.0,borrowable,50,1952.0,True,"['byclifforddsimak0000unse', 'bwb_W1-BCN-248', 'bwb_KP-472-993', 'city0000sima', 'city00sima', 'city0000clif', 'city0000clif_g7g8', 'citysima00sima', 'demainleschiens0000sima', 'demainleschiens0000sima_h0f1']","['americana', 'inlibrary', 'internetarchivebooks', 'openlibrary-d-ol', 'printdisabled']",/works/OL4088358W,"['cat', 'eng', 'fre']",False,City,OL58736570M,byclifforddsimak0000unse,,,,,,,,,fantasy
['OL1385716A'],['Dean Wesley Smith'],OL3666237M,476531.0,borrowable,3,2001.0,True,"['isbn_9780743424196', 'finalfantasyunro0000smit']","['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL5687560W,"['ita', 'eng']",False,Final Fantasy,OL3666237M,isbn_9780743424196,,,,,,,,,fantasy
['OL7341232A'],['Todd McCaffrey'],OL16944586M,11395935.0,printdisabled,6,2008.0,True,"['dragonheart00todd', 'dragonheart0000mcca']","['internetarchivebooks', 'printdisabled']",/works/OL11983798W,['eng'],False,Dragonheart,,,,,,,,,,,fantasy
"['OL34221A', 'OL1758415A', 'OL19880A', 'OL1972370A', 'OL18722A', 'OL190962A', 'OL23704A', 'OL24137A', 'OL25926A', 'OL28188A', 'OL711630A', 'OL21015A', 'OL7826215A', 'OL835410A']","['Isaac Asimov', 'Martin H. Greenberg', 'Anne McCaffrey', 'William Lee', 'Jane Yolen', 'Howard Goldsmith', 'Bruce Coville', 'Ray Bradbury', 'Marion Zimmer Bradley', ""Madeleine L'Engle"", 'Al Sarrantonio', 'Lewis Shiner', 'Edith Shiner', 'Elizabeth S. Helfman']",OL2189611M,9304183.0,borrowable,3,1989.0,True,"['visionsoffantasy0000unse', 'visionsoffantasy0000unse_x0x1', 'visionsoffantasy0000isaa']","['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL46201W,['eng'],False,Visions of Fantasy,OL2189611M,visionsoffantasy0000unse,,,,,,,,,fantasy
['OL1385538A'],['Cheryl Holt'],OL9508915M,8311417.0,printdisabled,1,2007.0,True,['secretfantasy00holt_0'],"['internetarchivebooks', 'printdisabled']",/works/OL5684839W,['eng'],False,Secret Fantasy,,,,,,,,,,,fantasy
['OL673823A'],['Miranda Lee'],OL10739093M,5073603.0,borrowable,1,1995.0,True,['fantasiesfuture00leem'],"['americana', 'inlibrary', 'internetarchivebooks', 'openlibrary-d-ol', 'printdisabled']",/works/OL3803037W,['eng'],False,Fantasies & The Future  (Hearts Of Fire),OL10739093M,fantasiesfuture00leem,,,,,,,,,fantasy
['OL394726A'],['Algernon Blackwood'],OL7217017M,5688528.0,public,49,1909.0,True,"['jimbofantasy00blacrich', 'jimboafantasy00blacgoog']","['americana', 'cdl']",/works/OL2700629W,['eng'],True,Jimbo,OL7217017M,jimbofantasy00blacrich,,,,,,,,,fantasy
['OL2623461A'],['Arthur C. Clarke'],OL7951133M,478756.0,borrowable,9,1983.0,True,"['sentinelmasterwo00clar', 'sentinel0000clar_n9u0', 'sentinelmasterwo0000clar', 'sentinel0000clar_h1c7', 'sentinel00clar']","['americana', 'inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL17382W,"['spa', 'eng']",False,The Sentinel,OL2802821M,sentinelmasterwo00clar,,,,,,,,,fantasy
['OL2703408A'],['Elisabetta Dami'],OL37752765M,12848700.0,no_ebook,3,2018.0,False,,,/works/OL19749510W,['eng'],False,The guardian of the realm,,,['OL327627L'],['The Kingdom of Fantasy'],['11'],,,,,,fantasy
['OL1385340A'],['Kimberly Raye'],OL3665344M,317609.0,borrowable,2,2000.0,True,['midnightfantasie00raye'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL5682685W,['eng'],False,Midnight Fantasies,OL3665344M,midnightfantasie00raye,,,,,,,,,fantasy
['OL28409A'],['William Morris'],OL23343642M,5748841.0,public,113,1897.0,True,"['sunderingflood00morr', 'sunderingflood01morruoft', 'sunderingflood00morrrich', 'sunderingflood0000will', 'sunderingflood7600morr']","['americana', 'cdl', 'inlibrary', 'internetarchivebooks', 'kellylibrary', 'printdisabled', 'toronto', 'university_of_toronto']",/works/OL47744W,['eng'],True,The sundering flood,OL22894746M,sunderingflood00morr,,,,,,,['en:The_Sundering_Flood'],,fantasy
['OL221107A'],['Elizabeth Ann Scarborough'],OL2039992M,12372151.0,borrowable,6,1988.0,True,"['healerswarfantas0000scar', 'healerswar00scar', 'isbn_9780385248280']","['americana', 'binghamton-ol', 'inlibrary', 'internetarchivebooks', 'printdisabled', 'unb-ol', 'uni-ol']",/works/OL1847100W,['eng'],False,The healer's war,OL28371932M,healerswarfantas0000scar,,,,,,,,,fantasy
['OL1422930A'],['Crystal Green'],OL7422155M,222117.0,printdisabled,1,2005.0,True,['unzipped0000fost'],"['delawarecountydistrictlibrary-ol', 'internetarchivebooks', 'printdisabled', 'worthingtonlibraries-ol']",/works/OL15121861W,['eng'],False,Unzippe d,,,,,,Tantalizing\His Every Fantasy\Playmates (Harlequin Romance),,,,,fantasy
['OL19880A'],['Anne McCaffrey'],OL3575356M,437864.0,borrowable,30,1977.0,True,"['zyklusdiedrachen0000unse', 'dragonsinger00corg', 'dragonsinger00mcca', 'isbn_0553118358', 'dragonsingerharp00anne', 'dragonsinger00mcca_0', 'dragonsingerharp0000mcca']","['americana', 'bpljordan-ol', 'cnusd-ol', 'delawarecountydistrictlibrary', 'delawarecountydistrictlibrary-ol', 'framingham-ol', 'inlibrary', 'internetarchivebooks', 'library_of_atlantis', 'openlibrary-d-ol', 'printdisabled', 'spokanepubliclibrary-ol', 'unb-ol', 'universityofcoloradoboulder-ol']",/works/OL73356W,"['fre', 'eng']",False,Dragonsinger,OL29123902M,zyklusdiedrachen0000unse,,,,,,,,,fantasy
"['OL2674237A', 'OL2674486A', 'OL1385991A']","['Trish Morey', 'Natasha Oakley', 'Barbara McMahon']",OL29188793M,12654849.0,borrowable,2,2014.0,True,['desertfantasies0000unse'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL21522926W,['eng'],False,Desert Fantasies,OL29188793M,desertfantasies0000unse,,,,,,,,,fantasy
['OL18053A'],['Edith Nesbit'],OL8978521M,902122.0,public,438,1903.0,True,"['phoenixcarpet0000nesb_p7n1', 'phoenixcarpet0000nesb_g9b9', 'phoenixcarpe00enes', 'phoenixcarpet00enes', 'phoenixcarpet0000nesb', 'phoenixcarpet0000nesb_g5t4', 'phoenixcarpet0000nesb_u7i4', 'phoenixcarpet0000nesb_y6p7']","['americana', 'delawarecountydistrictlibrary', 'inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL99539W,"['eng', 'ger']",True,The Phoenix and the Carpet,OL9896800M,phoenixcarpet0000nesb_p7n1,,,,,,['836'],,,fantasy
['OL253641A'],['Jack Vance'],OL7878698M,380126.0,no_ebook,2,2002.0,False,,,/works/OL2071462W,,False,Lyonesse,,,,,,,,,,,fantasy
['OL24856A'],['Gene Wolfe'],OL3694373M,524298.0,printdisabled,3,2004.0,True,['innocentsaboardn00wolf'],"['internetarchivebooks', 'printdisabled']",/works/OL14871949W,['eng'],False,Innocents aboard,,,,,,New Fantasy Stories,,,,,fantasy
"['OL7081368A', 'OL3626298A', 'OL7297720A']","['Maisey Yates', 'Janette Kenny', 'Michelle Conder']",OL29349976M,14464610.0,borrowable,2,2017.0,True,['exoticfantasies0000unse'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL21609254W,['eng'],False,One Night : Exotic Fantasies,OL29349976M,exoticfantasies0000unse,,,,,,,,,fantasy
['OL7987634A'],['Raven Kennedy'],,,no_ebook,6,2022.0,False,,,/works/OL27811644W,['eng'],False,Glow,,,,,,,,,,,fantasy
['OL23431A'],['L. Frank Baum'],OL9337825M,1814237.0,public,528,1911.0,True,"['seafairies00baum', 'seafairies0000lfra', 'seafairies00baum_150']","['americana', 'iacl', 'inlibrary', 'internetarchivebooks', 'newyorkpubliclibrary', 'printdisabled']",/works/OL262384W,"['rus', 'eng']",True,The Sea Fairies,OL7101555M,seafairies00baum,,,,,,,,,fantasy
['OL221740A'],['K. W. Jeter'],OL25434074M,7266401.0,borrowable,4,1987.0,True,['infernaldevices0000jete'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL1852681W,['eng'],False,Infernal devices,OL25434074M,infernaldevices0000jete,,,,,,,,,fantasy
['OL2703408A'],['Elisabetta Dami'],OL24538239M,7905486.0,borrowable,6,2006.0,True,"['leroyaumedubonhe0000stil', 'amazingvoyagethi0000stil_u8j0']","['cnusd-ol', 'delawarecountydistrictlibrary-ol', 'hamiltonpubliclibrary-ol', 'inlibrary', 'internetarchivebooks', 'miltonpubliclibrary-ol', 'openlibrary-d-ol', 'printdisabled', 'salisburyfreelibrary-ol', 'worthingtonlibraries-ol']",/works/OL15586769W,"['fre', 'dut', 'eng']",False,The quest for paradise,OL40204871M,leroyaumedubonhe0000stil,['OL327627L'],['The Kingdom of Fantasy'],['2'],,,,,,fantasy
['OL19880A'],['Anne McCaffrey'],OL28367450M,10306696.0,borrowable,78,1968.0,True,"['elvuelodeldragon0000mcca', 'dragonflight00mcca', 'levoldudragon0000mcca', 'isbn_0345314476', 'dragonflight00mcca_1', 'dragonflight0000mcca', 'dragonflight0000mcca_n4g6']","['americana', 'cnusd-ol', 'dartmouthlibrary-ol', 'delawarecountydistrictlibrary', 'delawarecountydistrictlibrary-ol', 'denverpubliclibrary-ol', 'inlibrary', 'internetarchivebooks', 'library_of_atlantis', 'marygrovecollege', 'openlibrary-d-ol', 'printdisabled', 'spokanepubliclibrary-ol', 'the-claremont-colleges-ol', 'toronto', 'unb-ol', 'uslprototype', 'worthingtonlibraries-ol']",/works/OL73387W,"['ita', 'eng', 'tur', 'ger', 'heb', 'fin', 'spa', 'fre']",False,Dragonflight,OL40294092M,elvuelodeldragon0000mcca,,,,,,,,,fantasy
['OL2622456A'],['Neil Grant'],,,no_ebook,1,1934.0,False,,,/works/OL16272378W,['eng'],False,The last war,,,,,,a fantasy in one act,,,,,fantasy
"['OL2703408A', 'OL7938741A']","['Elisabetta Dami', 'David Nel·lo']",OL26215098M,7894149.0,printdisabled,5,2014.0,True,['wizardswandninth0000stil'],"['internetarchivebooks', 'printdisabled']",/works/OL17218552W,['eng'],False,Rescate en el reino de la fantasía,,,['OL327627L'],['The Kingdom of Fantasy'],['9'],,,,,,fantasy
['OL23918A'],['Tanith Lee'],OL7950122M,477238.0,borrowable,12,1991.0,True,['blackunicorn00leet'],"['bpljordan-ol', 'framingham-ol', 'inlibrary', 'internetarchivebooks', 'printdisabled', 'unb-ol', 'universityofarizona-ol']",/works/OL82522W,"['eng', 'ger']",False,Black Unicorn,OL1537374M,blackunicorn00leet,,,,,,,,,fantasy
['OL1386012A'],['Lori Foster'],OL7422144M,222089.0,printdisabled,1,2005.0,True,['fantasysignature00lori'],"['americana', 'delawarecountydistrictlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL5692474W,['eng'],False,Fantasy (Signature Select),,,,,,,,,,,fantasy
['OL1422973A'],['Julie Kistler'],OL10740589M,9952161.0,printdisabled,2,1995.0,True,['fantasywife00kist'],"['internetarchivebooks', 'printdisabled']",/works/OL8028995W,['eng'],False,Fantasy Wife,,,,,,,,,,,fantasy
"['OL1385427A', 'OL1385668A', 'OL1385285A', 'OL1422800A']","['Christine Feehan', 'Emma Holly', 'Sabrina Jeffries', 'Elda Minger']",OL7657752M,319269.0,printdisabled,4,2002.0,True,['fantasy00jeff'],"['americana', 'delawarecountydistrictlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL14906402W,['eng'],False,"Fantasy (The Upyr Series, Novella 1) (The Leopard Series, Novella 1)",,,,,,,,,,,fantasy
"['OL886261A', 'OL19981A', 'OL21657A', 'OL1317574A', 'OL2701554A', 'OL22322A', 'OL1654607A', 'OL7830799A', 'OL3020296A', 'OL371862A', 'OL949842A', 'OL11449553A']","['Terry Carr', 'Stephen King', 'Thomas M. Disch', 'John Middleton Murry, Jr.', 'Stephen Tall', 'Suzy McKee Charnas', 'Edward Bryant', 'Mary C. Pangborn', 'Bob Leman', 'Pat Murphy', 'Robert Aickman', 'Terry [Editor]; Various Carr']",OL27942730M,9330645.0,borrowable,4,1981.0,True,"['fantasyannualiv0000unse', 'fantasyannualiv00carr']","['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL16056096W,['eng'],False,Fantasy Annual IV,OL43060031M,fantasyannualiv0000unse,,,,,,,,,fantasy
